"Date";"Price";"Open";"High";"Low";"Vol,";"Change %"
"08/14/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,07%"
"08/11/2023";"0,1443";"0,1444";"0,1448";"0,1442";"";"-0,07%"
"08/10/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"08/09/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"08/08/2023";"0,1444";"0,1442";"0,1449";"0,1442";"";"0,15%"
"08/07/2023";"0,1442";"0,1444";"0,1449";"0,1442";"";"-0,15%"
"08/04/2023";"0,1444";"0,1442";"0,1449";"0,1442";"";"0,15%"
"08/03/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"08/02/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"08/01/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"07/31/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"07/28/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"07/27/2023";"0,1444";"0,1446";"0,1447";"0,1443";"";"-0,14%"
"07/26/2023";"0,1446";"0,1444";"0,1449";"0,1442";"";"0,14%"
"07/25/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"07/24/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"07/21/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"07/20/2023";"0,1442";"0,1444";"0,1446";"0,1442";"";"-0,15%"
"07/19/2023";"0,1444";"0,1446";"0,1447";"0,1443";"";"-0,14%"
"07/18/2023";"0,1446";"0,1444";"0,1449";"0,1443";"";"0,07%"
"07/17/2023";"0,1445";"0,1442";"0,1448";"0,1442";"";"0,22%"
"07/14/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"07/13/2023";"0,1444";"0,1446";"0,1449";"0,1443";"";"-0,14%"
"07/12/2023";"0,1446";"0,1444";"0,1449";"0,1442";"";"0,14%"
"07/11/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,00%"
"07/10/2023";"0,1444";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"07/07/2023";"0,1446";"0,1442";"0,1448";"0,1442";"";"0,29%"
"07/06/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"07/05/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"07/04/2023";"0,1442";"0,1447";"0,1447";"0,1442";"";"-0,21%"
"07/03/2023";"0,1445";"0,1444";"0,1448";"0,1442";"";"0,07%"
"06/30/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"06/29/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"06/28/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"06/27/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"06/26/2023";"0,1444";"0,1442";"0,1457";"0,1442";"";"0,15%"
"06/23/2023";"0,1442";"0,1444";"0,1457";"0,1442";"";"-0,15%"
"06/22/2023";"0,1444";"0,1444";"0,1457";"0,1442";"";"0,00%"
"06/21/2023";"0,1444";"0,1442";"0,1456";"0,1442";"";"0,15%"
"06/20/2023";"0,1442";"0,1446";"0,1455";"0,1442";"";"-0,15%"
"06/19/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"06/16/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"06/15/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"06/14/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"06/13/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"06/12/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,14%"
"06/09/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,14%"
"06/08/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"06/07/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"06/06/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"06/05/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"06/02/2023";"0,1442";"0,1442";"0,1448";"0,1442";"";"0,00%"
"06/01/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"05/31/2023";"0,1444";"0,1444";"0,1448";"0,1442";"";"0,00%"
"05/30/2023";"0,1444";"0,1444";"0,1448";"0,1442";"";"0,52%"
"05/29/2023";"0,1437";"0,1444";"0,1448";"0,1443";"";"-0,37%"
"05/26/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,14%"
"05/25/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,14%"
"05/24/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"05/23/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"05/22/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"05/19/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"05/18/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"05/17/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,00%"
"05/16/2023";"0,1444";"0,1444";"0,1448";"0,1441";"";"0,00%"
"05/15/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"-0,14%"
"05/12/2023";"0,1446";"0,1444";"0,1448";"0,1442";"";"0,00%"
"05/11/2023";"0,1446";"0,1442";"0,1448";"0,1442";"";"0,15%"
"05/10/2023";"0,1444";"0,1444";"0,1448";"0,1442";"";"0,00%"
"05/09/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"05/08/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"05/05/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"05/04/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"05/03/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"05/02/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"05/01/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"04/28/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"04/27/2023";"0,1444";"0,1444";"0,1448";"0,1442";"";"0,00%"
"04/26/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"04/25/2023";"0,1442";"0,1444";"0,1448";"0,1440";"";"-0,15%"
"04/24/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"04/21/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"04/20/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"04/19/2023";"0,1442";"0,1442";"0,1448";"0,1442";"";"0,00%"
"04/18/2023";"0,1442";"0,1442";"0,1448";"0,1442";"";"0,00%"
"04/17/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"04/14/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"04/13/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"04/12/2023";"0,1444";"0,1444";"0,1448";"0,1443";"";"0,00%"
"04/11/2023";"0,1444";"0,1444";"0,1448";"0,1443";"";"0,00%"
"04/10/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"04/07/2023";"0,1442";"0,1442";"0,1448";"0,1442";"";"0,00%"
"04/06/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"04/05/2023";"0,1444";"0,1442";"0,1446";"0,1442";"";"0,15%"
"04/04/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"04/03/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/31/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"03/30/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/29/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"03/28/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/27/2023";"0,1442";"0,1447";"0,1448";"0,1442";"";"-0,15%"
"03/24/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/23/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"03/22/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/21/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"03/20/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/17/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"03/16/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/15/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"03/14/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/13/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"03/10/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/09/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"03/08/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/07/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"03/06/2023";"0,1444";"0,1443";"0,1448";"0,1442";"";"0,15%"
"03/03/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"03/02/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"03/01/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"02/28/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"02/27/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"02/24/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"-0,07%"
"02/23/2023";"0,1445";"0,1444";"0,1448";"0,1442";"";"0,00%"
"02/22/2023";"0,1445";"0,1442";"0,1448";"0,1442";"";"0,14%"
"02/21/2023";"0,1443";"0,1444";"0,1448";"0,1442";"";"-0,07%"
"02/20/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,07%"
"02/17/2023";"0,1443";"0,1444";"0,1448";"0,1442";"";"-0,07%"
"02/16/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"02/15/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"02/14/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"02/13/2023";"0,1442";"0,1444";"0,1448";"0,1441";"";"-0,15%"
"02/10/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"02/09/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"02/08/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"02/07/2023";"0,1442";"0,1442";"0,1448";"0,1442";"";"0,00%"
"02/06/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"02/03/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"02/02/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"02/01/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"01/31/2023";"0,1442";"0,1444";"0,1448";"0,1441";"";"-0,15%"
"01/30/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"-0,07%"
"01/27/2023";"0,1445";"0,1444";"0,1448";"0,1442";"";"0,07%"
"01/26/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,07%"
"01/25/2023";"0,1443";"0,1444";"0,1448";"0,1442";"";"-0,07%"
"01/24/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"01/23/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"01/20/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"01/19/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"01/18/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"01/17/2023";"0,1442";"0,1444";"0,1448";"0,1441";"";"-0,15%"
"01/16/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"01/13/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"01/12/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"01/11/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"01/10/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"01/09/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"01/06/2023";"0,1444";"0,1443";"0,1448";"0,1441";"";"0,15%"
"01/05/2023";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"01/04/2023";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"01/03/2023";"0,1442";"0,1444";"0,1448";"0,1441";"";"-0,15%"
"01/02/2023";"0,1444";"0,1444";"0,1448";"0,1443";"";"0,00%"
"12/30/2022";"0,1444";"0,1442";"0,1448";"0,1441";"";"0,14%"
"12/29/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,29%"
"12/28/2022";"0,1446";"0,1442";"0,1448";"0,1442";"";"0,29%"
"12/27/2022";"0,1442";"0,1444";"0,1448";"0,1441";"";"-0,14%"
"12/26/2022";"0,1444";"0,1442";"0,1448";"0,1441";"";"0,14%"
"12/23/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"12/22/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"12/21/2022";"0,1442";"0,1444";"0,1446";"0,1442";"";"-0,15%"
"12/20/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"12/19/2022";"0,1442";"0,1444";"0,1448";"0,1441";"";"-0,15%"
"12/16/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"12/15/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"12/14/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"12/13/2022";"0,1442";"0,1444";"0,1447";"0,1442";"";"-0,15%"
"12/12/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"12/09/2022";"0,1442";"0,1442";"0,1448";"0,1442";"";"-0,08%"
"12/08/2022";"0,1443";"0,1444";"0,1448";"0,1442";"";"-0,28%"
"12/07/2022";"0,1447";"0,1442";"0,1448";"0,1442";"";"0,36%"
"12/06/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"12/05/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"12/02/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"12/01/2022";"0,1444";"0,1444";"0,1448";"0,1442";"";"0,00%"
"11/30/2022";"0,1444";"0,1444";"0,1448";"0,1443";"";"0,00%"
"11/29/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"11/28/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"11/25/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"11/24/2022";"0,1442";"0,1442";"0,1447";"0,1442";"";"0,00%"
"11/23/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"11/22/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"11/21/2022";"0,1442";"0,1442";"0,1448";"0,1442";"";"0,00%"
"11/18/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"11/17/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"11/16/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"11/15/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"11/14/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"11/11/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,07%"
"11/10/2022";"0,1443";"0,1444";"0,1448";"0,1442";"";"-0,07%"
"11/09/2022";"0,1444";"0,1447";"0,1448";"0,1442";"";"0,15%"
"11/08/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"11/07/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"11/04/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"11/03/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"-0,13%"
"11/02/2022";"0,1446";"0,1444";"0,1448";"0,1442";"";"0,14%"
"11/01/2022";"0,1444";"0,1444";"0,1448";"0,1442";"";"0,00%"
"10/31/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"-0,14%"
"10/28/2022";"0,1446";"0,1444";"0,1448";"0,1442";"";"0,14%"
"10/27/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"10/26/2022";"0,1442";"0,1444";"0,1450";"0,1442";"";"0,23%"
"10/25/2022";"0,1439";"0,1442";"0,1449";"0,1442";"";"-0,23%"
"10/24/2022";"0,1442";"0,1442";"0,1448";"0,1442";"";"-0,15%"
"10/21/2022";"0,1444";"0,1444";"0,1448";"0,1442";"";"0,00%"
"10/20/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"10/19/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"10/18/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"10/17/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"10/14/2022";"0,1444";"0,1442";"0,1449";"0,1442";"";"0,15%"
"10/13/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"10/12/2022";"0,1444";"0,1442";"0,1448";"0,1435";"";"0,15%"
"10/11/2022";"0,1442";"0,1444";"0,1448";"0,1435";"";"-0,15%"
"10/10/2022";"0,1444";"0,1442";"0,1449";"0,1442";"";"0,38%"
"10/07/2022";"0,1439";"0,1444";"0,1449";"0,1442";"";"-0,38%"
"10/06/2022";"0,1444";"0,1442";"0,1449";"0,1442";"";"0,15%"
"10/05/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"10/04/2022";"0,1444";"0,1446";"0,1448";"0,1442";"";"0,15%"
"10/03/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"09/30/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"09/29/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"09/28/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"09/27/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"09/26/2022";"0,1444";"0,1444";"0,1448";"0,1442";"";"0,00%"
"09/23/2022";"0,1444";"0,1447";"0,1448";"0,1443";"";"-0,21%"
"09/22/2022";"0,1447";"0,1444";"0,1448";"0,1443";"";"0,21%"
"09/21/2022";"0,1444";"0,1442";"0,1450";"0,1442";"";"0,15%"
"09/20/2022";"0,1442";"0,1444";"0,1449";"0,1442";"";"-0,15%"
"09/19/2022";"0,1444";"0,1442";"0,1449";"0,1442";"";"0,15%"
"09/16/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"09/15/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"09/14/2022";"0,1442";"0,1444";"0,1448";"0,1435";"";"-0,15%"
"09/13/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"09/12/2022";"0,1442";"0,1444";"0,1448";"0,1435";"";"-0,15%"
"09/09/2022";"0,1444";"0,1444";"0,1448";"0,1443";"";"-0,21%"
"09/08/2022";"0,1447";"0,1442";"0,1448";"0,1442";"";"0,36%"
"09/07/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"09/06/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"-0,21%"
"09/05/2022";"0,1447";"0,1442";"0,1448";"0,1442";"";"0,36%"
"09/02/2022";"0,1442";"0,1444";"0,1449";"0,1442";"";"-0,15%"
"09/01/2022";"0,1444";"0,1442";"0,1449";"0,1442";"";"0,15%"
"08/31/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"08/30/2022";"0,1444";"0,1444";"0,1448";"0,1443";"";"0,00%"
"08/29/2022";"0,1444";"0,1442";"0,1448";"0,1442";"";"0,15%"
"08/26/2022";"0,1442";"0,1444";"0,1449";"0,1442";"";"-0,15%"
"08/25/2022";"0,1444";"0,1442";"0,1449";"0,1442";"";"0,15%"
"08/24/2022";"0,1442";"0,1444";"0,1449";"0,1442";"";"-0,15%"
"08/23/2022";"0,1444";"0,1442";"0,1449";"0,1442";"";"0,15%"
"08/22/2022";"0,1442";"0,1444";"0,1448";"0,1442";"";"-0,15%"
"08/19/2022";"0,1444";"0,1446";"0,1448";"0,1443";"";"-0,14%"
"08/18/2022";"0,1446";"0,1444";"0,1449";"0,1443";"";"0,14%"
"08/17/2022";"0,1444";"0,1445";"0,1449";"0,1443";"";"-0,14%"
"08/16/2022";"0,1446";"0,1444";"0,1450";"0,1435";"";"0,14%"
"08/15/2022";"0,1444";"0,1442";"0,1450";"0,1442";"";"0,15%"
"08/12/2022";"0,1442";"0,0729";"0,1448";"0,1441";"";"0,23%"
"08/11/2022";"0,1439";"0,1447";"0,1455";"0,1447";"";"0,14%"
"08/10/2022";"0,1437";"0,1453";"0,1455";"0,1446";"";"-1,09%"
"08/09/2022";"0,1453";"0,1455";"0,1455";"0,1447";"";"0,96%"
"08/08/2022";"0,1439";"0,1457";"0,1457";"0,1449";"";"-1,24%"
"08/05/2022";"0,1457";"0,1455";"0,1457";"0,1447";"";"0,15%"
"08/04/2022";"0,1455";"0,1457";"0,1457";"0,1455";"";"-0,15%"
"08/03/2022";"0,1457";"0,1455";"0,1457";"0,1455";"";"0,15%"
"08/02/2022";"0,1455";"0,1457";"0,1457";"0,1455";"";"-0,15%"
"08/01/2022";"0,1457";"0,1455";"0,1457";"0,1455";"";"0,15%"
"07/29/2022";"0,1455";"0,1453";"0,1455";"0,1453";"";"0,14%"
"07/28/2022";"0,1453";"0,1455";"0,1455";"0,1453";"";"-0,14%"
"07/27/2022";"0,1455";"0,1455";"0,1455";"0,1455";"";"0,00%"
"07/26/2022";"0,1455";"0,1453";"0,1455";"0,1453";"";"0,14%"
"07/25/2022";"0,1453";"0,1455";"0,1456";"0,1453";"";"-0,14%"
"07/22/2022";"0,1455";"0,1457";"0,1457";"0,1454";"";"-0,15%"
"07/21/2022";"0,1457";"0,1455";"0,1457";"0,1455";"";"0,15%"
"07/20/2022";"0,1455";"0,1457";"0,1457";"0,1455";"";"-0,15%"
"07/19/2022";"0,1457";"0,1455";"0,1457";"0,1455";"";"0,22%"
"07/18/2022";"0,1454";"0,1457";"0,1457";"0,1454";"";"-0,22%"
"07/15/2022";"0,1457";"0,1455";"0,1457";"0,1455";"";"0,15%"
"07/14/2022";"0,1455";"0,1453";"0,1455";"0,1453";"";"0,14%"
"07/13/2022";"0,1453";"0,1457";"0,1457";"0,1453";"";"-0,29%"
"07/12/2022";"0,1457";"0,1455";"0,1457";"0,1455";"";"0,15%"
"07/11/2022";"0,1455";"0,1453";"0,1455";"0,1453";"";"0,14%"
"07/08/2022";"0,1453";"0,1455";"0,1455";"0,1453";"";"-0,14%"
"07/07/2022";"0,1455";"0,1453";"0,1455";"0,1453";"";"0,14%"
"07/06/2022";"0,1453";"0,1455";"0,1455";"0,1453";"";"-0,14%"
"07/05/2022";"0,1455";"0,1453";"0,1455";"0,1453";"";"0,14%"
"07/04/2022";"0,1453";"0,1453";"0,1453";"0,1453";"";"0,00%"
"07/01/2022";"0,1453";"0,1455";"0,1455";"0,1453";"";"-0,14%"
"06/30/2022";"0,1455";"0,1453";"0,1455";"0,1453";"";"0,14%"
"06/29/2022";"0,1453";"0,1455";"0,1455";"0,1453";"";"-0,14%"
"06/28/2022";"0,1455";"0,1453";"0,1455";"0,1453";"";"0,14%"
"06/27/2022";"0,1453";"0,1455";"0,1455";"0,1453";"";"-0,14%"
"06/24/2022";"0,1455";"0,1453";"0,1455";"0,1453";"";"0,14%"
"06/23/2022";"0,1453";"0,1453";"0,1455";"0,1453";"";"0,00%"
"06/22/2022";"0,1453";"0,1453";"0,1453";"0,1452";"";"0,00%"
"06/21/2022";"0,1453";"0,1455";"0,1455";"0,1453";"";"-0,14%"
"06/20/2022";"0,1455";"0,1455";"0,1455";"0,1455";"";"0,00%"
"06/17/2022";"0,1455";"0,1453";"0,1455";"0,1453";"";"0,14%"
"06/16/2022";"0,1453";"0,1455";"0,1455";"0,1453";"";"-0,14%"
"06/15/2022";"0,1455";"0,1451";"0,1455";"0,1451";"";"0,29%"
"06/14/2022";"0,1451";"0,1453";"0,1453";"0,1451";"";"-0,14%"
